Incident ID	Incident Date	State	City Or County	Address	# Killed	# Injured	Operations	Incidence type
1619683	February 11, 2020	Florida	Jacksonville	Brooklyn Rd	0	1		children
1619510	February 11, 2020	Texas	Sugar Land	8511 Evening Light Dr	3	0		children
1618350	February 10, 2020	Florida	Naples	1549 Sandpiper St	2	0		children
1617333	February 9, 2020	Illinois	Chicago	1300 block of N Rockwell St	1	1		children
1617744	February 9, 2020	Pennsylvania	Pittsburgh	258 E Warrington Ave	1	0		children
1616850	February 8, 2020	Wisconsin	Milwaukee	5300 block of N Lovers Lane Rd	1	0		children
1617203	February 7, 2020	Alabama	Fairfield	300 block of 67th St	0	1		children
1616601	February 7, 2020	New Jersey	Browns Mills	21 Maricopa Trl	1	0		children
1616774	February 7, 2020	Louisiana	Shreveport	3900 block of Merwin St	1	0		children
1615852	February 5, 2020	Georgia	Macon	2700 block of Heaton Dr	0	1		children
1612916	February 3, 2020	Texas	Commerce	2513 W Halls	2	1		children
1612411	February 2, 2020	Alabama	Harvest	101 Berrycreek Dr	1	0		children
1612977	February 2, 2020	California	Woodland	100 block of Walnut St	0	2		children
1612500	February 2, 2020	Arizona	Tucson	E 29th St and S Craycroft Rd	0	2		children
1611764	February 1, 2020	Pennsylvania	Indiana	42 College Lodge Rd	0	1		children
1611420	February 1, 2020	Virginia	Richmond	1700 block of Southlawn Ave	1	0		children
1611651	February 1, 2020	Tennessee	Jackson	2023 S Highland Ave	1	0		children
1611481	February 1, 2020	Ohio	Columbus	1800 block of S 4th St	0	1		children
1611369	January 31, 2020	Texas	Clyde	Co Rd 525	1	0		children
1609987	January 30, 2020	Utah	Brigham City		0	1		children
1609445	January 30, 2020	Pennsylvania	Philadelphia	2100 block of N Lambert St	1	0		children
1609836	January 30, 2020	New Jersey	Camden	300 block of Chestnut St	0	2		children
1609952	January 30, 2020	Alabama	Mobile	1 East Interstate 65 Service Rd S	1	0		children
1609513	January 30, 2020	Utah	Salt Lake City (Murray)	5200 S 900 E	0	1		children
1609917	January 30, 2020	Louisiana	Bossier City	5000 block of Honeysuckle Ln	0	1		children
1608602	January 29, 2020	Missouri	Saint Louis	2800 block of Gamble St	0	1		children
1609172	January 29, 2020	Wisconsin	Madison	N Lawn Ave and Dahle St	0	2		children
1609177	January 29, 2020	Wisconsin	Milwaukee	N 2nd St and W Garfield Ave	0	1		children
1608776	January 28, 2020	Georgia	Augusta	1200 block of Brown Rd	0	1		children
2111765	January 27, 2020	Colorado	Colorado Springs	6600 block of Mandan Dr	1	0		children
1607462	January 27, 2020	Illinois	Chicago	850 W Eastwood Ave	0	1		children
1607735	January 27, 2020	Ohio	Byesville	Meadowbrook Dr	0	1		children
1606124	January 26, 2020	California	Elk Grove	5500 block of Tamarindo Ln	2	0		children
1605798	January 26, 2020	New York	Newburgh	1571 NY-300	3	1		children
1605309	January 25, 2020	Louisiana	Baton Rouge	1915 Birch St	1	0		children
1606184	January 25, 2020	California	Fresno	2200 block of E Tyler Ave	0	2		children
1606158	January 25, 2020	Louisiana	Keithville	1900 block of Post Oak Dr	0	1		children
1605578	January 25, 2020	Florida	Tampa	4330 N 40th St	0	2		children
1605303	January 25, 2020	Arkansas	Little Rock	3100 block of S Ringo St	2	1		children
1605015	January 24, 2020	North Carolina	Wilson	817 Rountree St NE	0	1		children
1604950	January 24, 2020	Ohio	Columbus	1900 block of Jermain Dr	0	1		children
1604743	January 24, 2020	Louisiana	Baton Rouge	10451 Reiger Rd	0	1		children
1606756	January 24, 2020	Colorado	Estes Park	Upper Beaver Meadows Rd	2	0		children
1606476	January 24, 2020	North Carolina	Vanceboro	107 Kinshaw Ct	5	0		children
1604512	January 24, 2020	Florida	Ocala	3600 block of NE 21st St	0	1		children
1603936	January 23, 2020	Missouri	Kansas City	E 57th St and Wabash Ave	0	3		children
1603806	January 23, 2020	California	Oxnard	3300 Via Marina Ave	0	1		children
1604776	January 23, 2020	Ohio	Cleveland	W 38th St and Robert Ave	0	1		children
1603819	January 22, 2020	Texas	Midland	2009 E Pine Ave	0	2		children
1603241	January 22, 2020	Washington	Seattle	1530 3rd Ave	1	7		children
1603086	January 21, 2020	Arkansas	Blytheville	Lonnie St	0	1		children
1601841	January 20, 2020	Tennessee	Memphis	6872 Kirby Mills Cove	2	0		children
1601672	January 20, 2020	Missouri	Saint Louis	4000 block of Meramec St	0	1		children
1600999	January 19, 2020	Tennessee	Memphis	Josephine St and Carnes Ave	1	0		children
1601692	January 19, 2020	Texas	Dallas	I-35 E and Manana Dr	0	1		children
1600727	January 19, 2020	Texas	Fort Worth	4630 McPherson Blvd	0	2		children
1601442	January 19, 2020	Indiana	Bloomington	1297 E Zinnia Dr	1	1		children
1598759	January 17, 2020	District of Columbia	Washington	900 block of Wahler Pl SE	0	2		children
1598447	January 16, 2020	Illinois	Chicago	234 N Pulaski Rd	0	5		children
1597618	January 15, 2020	Florida	Fort Lauderdale	3260 Davie Blvd	0	1		children
1598580	January 15, 2020	Alabama	Athens	Aretha St	0	1		children
1597395	January 15, 2020	California	Los Angeles	500 block of Woodlawn Ave	0	1		children
1597574	January 14, 2020	Missouri	Saint Louis	Natural Bridge Ave and Goodfellow Blvd	0	1		children
1597479	January 14, 2020	Mississippi	Meridian	2100 block of 9th Ave	0	1		children
1595572	January 13, 2020	Ohio	Dayton (Riverside)	Eubanks Dr and Airway Rd	0	1		children
1595629	January 13, 2020	Missouri	Saint Louis	10100 block of Duke Dr	0	1		children
1594341	January 12, 2020	Indiana	Fort Wayne	3200 block of Logan Ave	0	1		children
1594669	January 12, 2020	Pennsylvania	Philadelphia	100 block of E Pastorius St	0	2		children
1593690	January 10, 2020	Missouri	Saint Louis	1600 block of W Pine Blvd	0	1		children
1593599	January 10, 2020	Tennessee	Soddy Daisy	12457 Nee Cee Dr	0	2		children
1593698	January 10, 2020	Florida	Jacksonville	500 Acme St	0	1		children
1592529	January 9, 2020	Michigan	Detroit	15800 block of Lappin St	0	1		children
1591720	January 8, 2020	Missouri	Kansas City	2044 Wheeling Ave	1	1		children
1591354	January 7, 2020	Texas	Houston	Perry Rd and Cypress N Houston Rd	0	1		children
1589053	January 5, 2020	Texas	Dallas	10060 block of Royal Ln	0	1		children
1589050	January 5, 2020	Texas	Dallas	2900 block of Valentine St	1	1		children
1588978	January 4, 2020	South Carolina	North Charleston	3900 block of Walnut St	0	1		children
1588313	January 3, 2020	Florida	Ocala	2600 SW 10th St	0	3		children
1586315	January 1, 2020	South Carolina	Walterboro	Barracada Rd	2	0		children
1587369	January 1, 2020	North Carolina	Greensboro	3627 Sweet Birch Dr	3	0		children
1587340	January 1, 2020	Texas	Brownsville	7313 Villa Pancho Dr	0	1		children
2202144	December 31, 2021	Tennessee	Memphis	Vernon Ave	0	1		children
2216125	December 31, 2021	Pennsylvania	Johnstown	Woodland Ave	0	1		children
2201609	December 31, 2021	Mississippi	Jackson	St. Charles St	0	1		children
2201052	December 30, 2021	Missouri	Kirksville	700 block of E Dodson St	3	1		children
2199955	December 29, 2021	New Jersey	Newark	255 Broadway	0	2		children
2200643	December 29, 2021	Georgia	Atlanta	1783 Johnson Road NW	0	1		children
2200989	December 29, 2021	Illinois	Rockford	3300 block of Searles Ave	1	0		children
2201127	December 29, 2021	Georgia	Valdosta	1100 Old Statenville Rd	0	3		children
2199253	December 28, 2021	Illinois	East Saint Louis (Cahokia)	700 block St Norbert Dr	0	2		children
2199601	December 28, 2021	South Carolina	Ridgeland	2359 Wagon Branch Loop	1	0		children
2199532	December 28, 2021	Nevada	Reno	2625 Yori Ave	0	1		children
2199856	December 28, 2021	Alabama	Mobile	Clark St	0	2		children
2198822	December 27, 2021	Texas	Houston	Rankin Rd and Imperial Valley Dr	0	1		children
2197452	December 26, 2021	Texas	Livingston	2500 block of FM 1988	0	1		children
2197602	December 26, 2021	Louisiana	New Orleans	General De Gaulle Dr and Hendee St	1	0		children
2196844	December 25, 2021	North Carolina	Hendersonville	Spicer Cove Rd	1	0		children
2196475	December 24, 2021	Missouri	Independence	500 block of S Glenwood Ave	1	0		children
2196727	December 24, 2021	Florida	Orlando	9000 block of 5th Ave	0	3		children
2196740	December 24, 2021	Texas	Cypress	12500 Barker Cypress Rd	0	1		children
2197835	December 24, 2021	Indiana	Merrillville	5800 block of Van Buren St	0	1		children
2196666	December 24, 2021	Illinois	Chicago	5400 block of N Austin Ave	0	2		children
2196846	December 24, 2021	Pennsylvania	Philadelphia	3100 block of N Patton St	0	1		children
2195589	December 23, 2021	Georgia	Atlanta	180 Jackson St NE	0	1		children
2196055	December 23, 2021	Texas	Dallas	N I-35 E Service Rd and E Ledbetter Dr	0	1		children
2196620	December 23, 2021	Ohio	Akron		0	2		children
2194783	December 22, 2021	Ohio	Lithopolis	390 Westview Terr	4	0		children
2194885	December 22, 2021	Georgia	Fairburn	200 block of Misty Walk	0	1		children
2195175	December 22, 2021	Louisiana	Jeanerette	1400 block of Main St	1	0		children
2194357	December 21, 2021	Arkansas	Little Rock		0	1		children
2193369	December 20, 2021	Oklahoma	Oklahoma City	5720 NW 16th St	0	1		children
2209201	December 20, 2021	Tennessee	Memphis	5001 Airways Blvd	0	1		children
2194272	December 20, 2021	Florida	Jacksonville	5200 block of Dodge Rd	0	1		children
2193960	December 20, 2021	Washington	Puyallup	10800 block of 58th Avenue Ct E	1	0		children
2193058	December 19, 2021	Pennsylvania	Harrisburg	300 block of S 13th St	0	1		children
2193522	December 19, 2021	Illinois	Belvidere	628 Union Ave	3	0		children
2192392	December 17, 2021	Missouri	Saint Louis	4600 block of N 20th St	0	1		children
2192261	December 17, 2021	Texas	Lubbock	700 block of E Ursuline St	1	0		children
2190902	December 16, 2021	Ohio	Dayton	217 Out Belle Dr	2	0		children
2190610	December 15, 2021	Michigan	Detroit	16000 block of Liberal St	0	1		children
2190873	December 15, 2021	California	Anaheim	300 block of E Valencia Ave	0	1		children
2190722	December 15, 2021	Pennsylvania	Philadelphia	2900 block of N Bambrey St	0	1		children
2189825	December 13, 2021	Indiana	Indianapolis	10202 John Jay Dr	0	1		children
2188603	December 12, 2021	Michigan	Benton Harbor	200 River Terrace Dr	0	2		children
2187270	December 11, 2021	Kentucky	Louisville	4400 block of Newport Rd	1	0		children
2190100	December 11, 2021	Florida	Fort Myers	5500 block of First Ave	0	1		children
2190929	December 11, 2021	Georgia	Monticello		1	0		children
2187478	December 11, 2021	Maryland	Baltimore	900 block of Herndon Ct	0	1		children
2186517	December 10, 2021	Michigan	Lansing	Miller Rd and Cedar St	1	3		children
2186559	December 10, 2021	Georgia	Atlanta	3041 Landrum Dr SW	0	1		children
2186925	December 10, 2021	Louisiana	Baton Rouge	River Rd and Brightside Dr	2	0		children
2185903	December 9, 2021	Georgia	Riverdale	6000 block of Westbury Rd	1	0		children
2185139	December 8, 2021	Washington	Seattle	14400 block of Tukwila International Blvd	0	2		children
2186328	December 8, 2021	New Mexico	Rio Rancho	5748 Sandoval Dr NE	1	0		children
2184591	December 7, 2021	Ohio	Columbus	6652 Kodiak Dr	3	0		children
2186123	December 7, 2021	Alabama	Birmingham	Tucker Ave	0	2		children
2184486	December 6, 2021	New York	Poughkeepsie	32 N White St	0	1		children
2183685	December 6, 2021	California	Los Angeles	1500 block of E Denni St	1	2		children
2184845	December 6, 2021	Wisconsin	Milwaukee	3150 S 49th St	4	0		children
2182776	December 5, 2021	Texas	Houston	927 Blanchard Hill Ln	0	1		children
2182891	December 5, 2021	Michigan	Detroit	16500 block of Woodingham Dr	0	1		children
2183158	December 5, 2021	Florida	Clearwater	1280 Druid Rd	0	1		children
2182488	December 4, 2021	Washington	Granite Falls	8600 block of WA-92	1	0		children
2182396	December 3, 2021	Alabama	Mobile	100 block of Dobbs Ave	0	1		children
2182261	December 3, 2021	Georgia	Lithonia	4200 block of Chestnut Lake Ave	0	1		children
2193530	December 3, 2021	South Carolina	Moncks Corner	S Live Oak Dr	0	1		children
2183429	December 3, 2021	South Carolina	Port Royal	1650 Ribaut Rd	1	0		children
2181840	December 3, 2021	Tennessee	Memphis	3885 Elvis Presley Blvd	2	2		children
2181096	December 2, 2021	North Carolina	Elizabeth City	Perry St and Jordan St	3	3		children
2180973	December 2, 2021	Kentucky	Louisville	8200 block of Sandidge Dr	1	0		children
2180986	December 2, 2021	Louisiana	Shreveport	2700 block of Elmhurst St	0	1		children
2180041	December 1, 2021	Kansas	Kansas City	N 55th St and Georgia Ave	2	2		children
2178901	November 30, 2021	Virginia	Covington	1600 block of E Dolly Ann Dr	1	0		children
2181047	November 30, 2021	Mississippi	Yazoo City	740 Shady Dr	0	1		children
2178231	November 29, 2021	Kentucky	Henderson	Powell St and S Adams St	0	1		children
2177651	November 28, 2021	Texas	Fort Worth	100 block of N Lamar St	1	0		children
2177241	November 28, 2021	Georgia	Atlanta	3144 Reeves Cir NW	0	3		children
2177416	November 28, 2021	California	Lancaster	3500 block of Garnet Lane	5	0		children
2176691	November 27, 2021	Ohio	Cincinnati	2479 Nottingham Dr	0	1		children
2176729	November 27, 2021	Texas	Hallsville	2100 block of Young Rd	1	0		children
2175721	November 26, 2021	North Carolina	Durham	6910 Fayetteville Rd	0	3		children
2176116	November 25, 2021	Pennsylvania	Whitehall	3rd St and Grape St	0	1		children
2176259	November 25, 2021	South Carolina	Blackstock	7134 Old Douglass Rd	1	0		children
2175762	November 25, 2021	Minnesota	Minneapolis (Brooklyn Park)	8000 block of Florida Ave	1	0		children
2176170	November 25, 2021	Georgia	Atlanta	4555 Washington Rd	1	0		children
2175125	November 25, 2021	Pennsylvania	Bally	8500 block of Chestnut St	1	0		children
2174401	November 24, 2021	District of Columbia	Washington	2300 block of Chester St	1	0		children
2173864	November 23, 2021	California	Pasadena	600 block of Sunnyslope Ave	2	0		children
2173281	November 22, 2021	Pennsylvania	Pittsburgh	100 block of Prescott Dr	1	0		children
2173190	November 22, 2021	Alabama	Mobile	Lemon St and Qual St	0	1		children
2173053	November 22, 2021	Pennsylvania	Pittsburgh	500 block of N Negley Ave	1	0		children
2172178	November 21, 2021	New Jersey	Passaic	Howe Ave and Lafayette Ave	0	5		children
2172821	November 21, 2021	Florida	Orlando	2700 Block of LB McLeod Rd	1	1		children
2172201	November 21, 2021	Wisconsin	Nasewaupee		0	1		children
2172238	November 21, 2021	North Carolina	Burlington	1100 Block of Shaw St	0	1		children
2172398	November 21, 2021	Kentucky	Shelbyville	72 Zelkova Dr	1	0		children
2172082	November 21, 2021	Texas	Houston	5402 Renwick Dr	0	1		children
2171859	November 20, 2021	North Carolina	Robbins	Cummings Rd	0	4		children
2172682	November 20, 2021	Texas	Houston	5942 Moss Rose St	0	3		children
2171764	November 20, 2021	Michigan	Detroit	15200 block of Evanston St	0	1		children
2171766	November 20, 2021	Tennessee	Memphis	4465 Poplar Ave	1	1		children
2171632	November 19, 2021	Wisconsin	Milwaukee	3500 block of N 47th St	0	1		children
2170247	November 18, 2021	Maryland	Smithsburg	MD-418 and Midvale St	4	0		children
2170871	November 18, 2021	Alabama	Birmingham	4500 block of 5th Ave S	0	3		children
2170119	November 18, 2021	Alabama	Birmingham (Tarrant)	1400 block of Park Ave	0	2		children
2170035	November 18, 2021	New Hampshire	Weare	299 N Stark Hwy	0	1		children
2170073	November 17, 2021	Pennsylvania	Philadelphia	1700 block of S Cleveland St	0	1		children
2168796	November 16, 2021	Washington	Snohomish	6600 block of 181st St SE	0	1		children
2168581	November 16, 2021	South Carolina	Easley	Hillcrest Dr	0	1		children
2168375	November 16, 2021	Ohio	Columbus	2800 block of Fleet Rd	0	1		children
2168733	November 16, 2021	Louisiana	New Orleans	Freret St and Josephine St	0	1		children
2169620	November 16, 2021	California	Sacramento	Seavey Cir	2	0		children
2168541	November 16, 2021	South Carolina	Newberry	Gray St	0	1		children
2169231	November 16, 2021	Texas	Del Rio	400 block of Rosita St	0	2		children
2169160	November 16, 2021	Florida	Miami	Don Shula Expy and Killian Pkwy	0	1		children
2167590	November 14, 2021	Iowa	Des Moines	800 block of SE McKinley Ave	0	1		children
2167546	November 14, 2021	Texas	San Antonio	3644 Binz-Engleman Rd	0	1		children
2166826	November 14, 2021	Texas	Buna	168 Bean Rd	0	2		children
2167419	November 14, 2021	California	Oakland	7500 block of Sterling Dr	0	2		children
2216410	November 14, 2021	Pennsylvania	Tyrone	Bald Eagle Ave	0	1		children
2166371	November 13, 2021	Georgia	Atlanta	2060 Alison Court SW	1	0		children
2165859	November 13, 2021	Alabama	Mobile	1200 block of Alba St	1	0		children
2167270	November 13, 2021	Georgia	Nashville	300 block of JD Nichols Rd	1	1		children
2165600	November 12, 2021	Virginia	Richmond	3050 Nine Mile Rd	2	2		children
2166281	November 12, 2021	Missouri	Florissant	6800 block of Foxshire Dr	0	1		children
2165583	November 12, 2021	Kentucky	Louisville	6817 Brooklawn Dr	0	1		children
2164703	November 11, 2021	Illinois	Chicago	7453 S State St	0	3		children
2164176	November 10, 2021	Alabama	Birmingham	800 block of 44th Pl N	0	1		children
2163617	November 9, 2021	South Dakota	Scotland	710 2nd St	3	2		children
2161546	November 7, 2021	South Carolina	Greenville	Staunton Bridge Rd	1	1		children
2161734	November 7, 2021	Oklahoma	Oklahoma City	1301 W Hefner Rd	0	1		children
2238705	November 7, 2021	Iowa	Iowa City	550 Foster Rd	0	1		children
2161687	November 6, 2021	Louisiana	Monroe	400 block of Desiard St	0	2		children
2161298	November 6, 2021	Florida	Seffner	5000 block of Pine St	0	1		children
2160866	November 6, 2021	California	Oakland	I-880 and Filbert St	1	0		children
2160274	November 5, 2021	Illinois	Chicago	8300 block of S Saginaw Ave	0	1		children
2162918	November 5, 2021	South Carolina	Round O	1350 Chisolm Rd	0	1		children
2160142	November 4, 2021	North Carolina	Durham	1605 US-70 E	0	2		children
2159430	November 4, 2021	Illinois	Harvey	15300 block of Lexington Ave	1	0		children
2157502	November 2, 2021	Louisiana	Lafayette	2504 E Simcoe St	0	1		children
2157744	November 2, 2021	California	Willowbrook	1300 block of E Imperial Hwy	0	1		children
2156143	November 1, 2021	North Carolina	Lenoir	542 Willow St NW	2	1		children
2156862	November 1, 2021	Tennessee	Memphis	2645 Davey Dr	0	2		children
2156847	November 1, 2021	Tennessee	Nashville	2071 Oakwood Ave	1	0		children
2156667	October 31, 2021	Arkansas	Little Rock	W 34th St	0	2		children
2156031	October 31, 2021	Texas	Houston	500 block of Pecore St	0	2		children
2155915	October 31, 2021	Texas	Houston	North Fwy and Loop 610	0	2		children
2155789	October 30, 2021	Michigan	Grand Rapids	Diamond Ave NE and Michigan St NE	0	1		children
2156483	October 30, 2021	North Carolina	Roseboro	1100 Mill Creek Church Rd	0	1		children
2170476	October 30, 2021	Florida	Fort Pierce	100 block of Lilac Ter	1	0		children
2154826	October 30, 2021	Michigan	Lansing	6200 S Martin Luther King Jr Blvd	0	1		children
2155944	October 30, 2021	Colorado	Colorado Springs	1350 Pleier Dr	4	0		children
2155840	October 30, 2021	Connecticut	Bridgeport	451 Bird St	0	3		children
2154659	October 30, 2021	Alabama	Birmingham	12 1st Ave SW	0	1		children
2154063	October 29, 2021	Kansas	Emporia		0	1		children
2241941	October 29, 2021	Virginia	Newport News		1	0		children
2154648	October 29, 2021	South Carolina	Columbia	2400 block of Blue Ridge Terrace	1	0		children
2153463	October 28, 2021	Pennsylvania	Philadelphia	1100 block of S 56th St	0	2		children
2153114	October 28, 2021	Texas	Houston	8301 Willow Pl Dr N	1	0		children
2152151	October 26, 2021	Alabama	Greensboro	Balsa Ave	1	0		children
2152307	October 26, 2021	Louisiana	New Orleans	2600 block of N Claiborne Ave	0	1		children
2151330	October 26, 2021	Wisconsin	Milwaukee	4502 N 21st St	0	1		children
2150980	October 25, 2021	Michigan	Irons	N Oakwood Ln	0	1		children
2161242	October 25, 2021	Ohio	Cincinnati		0	1		children
2151242	October 25, 2021	Ohio	Canton	1600 block of Royal Ave NE	1	0		children
2150576	October 25, 2021	Tennessee	Cleveland	Hancock Rd NE	1	0		children
2150048	October 24, 2021	Michigan	Ann Arbor	700 block of N Maple Rd	0	1		children
2179741	October 24, 2021	Wisconsin	Florence (county)		0	1		children
2149665	October 24, 2021	Texas	San Antonio	3500 block of Woodville Dr	0	1		children
2150232	October 24, 2021	South Carolina	Aiken	Lawrence St	0	1		children
2149787	October 23, 2021	New York	Buffalo	378 Massachusetts Ave	0	1		children
2148532	October 22, 2021	New Jersey	Newark	Fairmount Ave and Springfield Ave	0	1		children
2147532	October 21, 2021	Alabama	Birmingham	5300 block of Highland Trace Ln	0	1		children
2146452	October 19, 2021	Illinois	Chicago	6600 block of S Seeley Ave	0	1		children
2145183	October 18, 2021	Texas	Elsa	200 block of Begonia St	1	0		children
2145544	October 18, 2021	Texas	Austin	5828 Abby Ann Ln	3	0		children
2143811	October 17, 2021	Alabama	Dothan	1000 block of Grant St	0	3		children
2144182	October 17, 2021	Illinois	Joliet	1200 block of Luther Ave	0	2		children
2143542	October 17, 2021	Ohio	Columbus	2845 Noe Bixby Rd	0	2		children
2143135	October 17, 2021	Illinois	Chicago	4000 block of S King Drive	0	1		children
2146784	October 17, 2021	North Carolina	Elizabeth City	Hickory Rd	1	0		children
2142565	October 16, 2021	South Carolina	Greenville	3125 White Horse Rd	1	0		children
2146135	October 14, 2021	Wisconsin	Milwaukee	2600 block of North 37th St	2	0		children
2141906	October 14, 2021	Ohio	Dayton	Col Glenn Hwy	0	1		children
2141201	October 14, 2021	Illinois	Chatham	300 block of Wintergreen Dr	1	0		children
2140498	October 12, 2021	Virginia	Suffolk	Laurel St and Columbus Ave	0	1		children
2139614	October 12, 2021	Arkansas	Marion	835 Blvd. Saint Germaine St	3	0		children
2139670	October 12, 2021	Kansas	Wichita	1400 block of N Harding St	0	1		children
2142113	October 12, 2021	South Carolina	Orangeburg	Russell St	1	0		children
2141652	October 12, 2021	Florida	Ocala	5900 block of NW 2nd St	0	1		children
2139674	October 12, 2021	Mississippi	Meridian	2000 block of 17th St	3	1		children
2138796	October 12, 2021	Mississippi	Clarksdale	State St and DeSoto Ave	1	1		children
2139191	October 11, 2021	Illinois	Champaign	N Market St and Petry Ct	0	1		children
2146805	October 11, 2021	South Carolina	Orangeburg		1	0		children
2138790	October 11, 2021	District of Columbia	Washington	5100 block of Fitch St SE	0	1		children
2137780	October 10, 2021	Texas	Seguin	600 block of E Rosemary Dr	0	3		children
2137329	October 9, 2021	Texas	Houston	12800 block of Nyack Dr	0	1		children
2139006	October 9, 2021	Idaho	Grangeville	700 block of N C St	0	1		children
2136751	October 9, 2021	Missouri	Independence	1200 block of N Liberty St	1	0		children
2135985	October 8, 2021	Illinois	Chicago	8400 block of S Sangamon Ave	0	2		children
2135808	October 8, 2021	Indiana	Portage	6200 block of Old Porter Rd	0	1		children
2135463	October 7, 2021	Alabama	Fairfield	5000 block of Ave F	0	1		children
2135002	October 7, 2021	Florida	Jacksonville	7000 block of Linda Dr	1	0		children
2136349	October 7, 2021	Oklahoma	Oklahoma City	3600 block of N Prospect Ave	0	2		children
2133418	October 5, 2021	Indiana	South Bend	1100 block of Queen St	0	1		children
2133726	October 5, 2021	Texas	Houston	3800 block of Amos St	0	1		children
2133552	October 4, 2021	North Carolina	Winston Salem (Winston-salem)		0	1		children
2133125	October 4, 2021	California	Oakland	I-580	0	1		children
2133237	October 4, 2021	Arizona	Phoenix	N 83rd Ave and W Thomas Rd	2	0		children
2131951	October 3, 2021	California	Ramona	24242 Sargent Rd	0	1		children
2131241	October 3, 2021	Ohio	Columbus	2600 block of Grasmere Ave	0	1		children
2131147	October 2, 2021	Wisconsin	Milwaukee	N Sherman Blvd and Burleigh St	1	1		children
2131435	October 2, 2021	Alabama	Auburn	1330 Shug Jordan Pkwy	1	0		children
2131252	October 2, 2021	Pennsylvania	Harrisburg	100 Hall Manor Pl	0	2		children
2134493	October 2, 2021	Mississippi	Grenada	400 block of Margin St	0	1		children
2139645	October 2, 2021	Mississippi	Grenada	400 block of Margin St	0	1		children
2130050	October 1, 2021	Tennessee	Columbia	1200 block of Double Branch Rd	3	0		children
2130336	September 30, 2021	California	Merced	3100 block of R St	0	2		children
2129510	September 30, 2021	Pennsylvania	Philadelphia	5700 block of Elmwood Ave	0	2		children
2129495	September 30, 2021	Mississippi	Newton	301 W Tatum St	0	1		children
2128757	September 28, 2021	Virginia	Dumfries	3930 Townsquare Ct	0	1		children
2128369	September 28, 2021	Wisconsin	Madison (Fitchburg)	5100 block of Curry Ct	1	0		children
2127420	September 28, 2021	Michigan	Saginaw	1400 block of S Park Ave	0	2		children
2127071	September 27, 2021	Illinois	Markham	W 157th St and Homan Ave	1	0		children
2126825	September 27, 2021	Arizona	Phoenix	4437 S 8th Place	1	1		children
2126212	September 26, 2021	Virginia	Norfolk	200 block of W Balview Ave	3	0		children
2126133	September 26, 2021	Pennsylvania	Pittsburgh	Glasgow St	0	1		children
2126985	September 26, 2021	Alabama	Eufaula	Jackson St	0	1		children
2126082	September 26, 2021	Minnesota	Minneapolis	2400 block of Portland Ave	0	2		children
2126994	September 26, 2021	South Carolina	Columbia	800 block of Duke Ave	0	1		children
2125746	September 25, 2021	Oregon	Salem	Tide Ct NE and Surfwood Dr NE	0	2		children
2124453	September 23, 2021	New Mexico	Hobbs	1200 E Broadway St	1	2		children
2124262	September 23, 2021	Connecticut	Waterbury	Congress Ave	0	2		children
2124457	September 23, 2021	Indiana	Indianapolis	700 block of N Elder Ave	0	1		children
2124090	September 23, 2021	Ohio	Cincinnati	500 block of Derrick Turnbow Ave	0	2		children
2124810	September 23, 2021	New Jersey	Bridgeton	100 block of W Broad St	0	1		children
2124954	September 23, 2021	Kansas	Wichita	S Woodlawn St and E Lincoln St	1	2		children
2123099	September 22, 2021	Texas	Waco	1725 N Martin Luther King Blvd	1	0		children
2121831	September 21, 2021	District of Columbia	Washington	1500 block of Morris Rd SE	0	2		children
2122083	September 21, 2021	Ohio	Cincinnati	3710 President Dr	0	1		children
2122141	September 21, 2021	Alabama	Mobile	1300 N University Blvd	0	1		children
2121011	September 20, 2021	North Carolina	Charlotte	5600 block of E Independence Blvd	0	2		children
2122529	September 20, 2021	Texas	Lubbock	2700 block of E 9th St	0	1		children
2122606	September 20, 2021	South Dakota	Rapid City	840 N Spruce St	2	0		children
2121169	September 19, 2021	North Carolina	Wilson	700 Lane St SE	1	2		children
2119701	September 19, 2021	Florida	Miami	14900 block of Pierce St	0	4		children
2119950	September 19, 2021	South Carolina	Yemassee	145 Yemassee Hwy	1	7		children
2120263	September 19, 2021	Texas	Missouri City	15200 block of Pecan Landing Dr	0	1		children
2119470	September 18, 2021	New York	Bronx	Teller Ave and E 172nd St	1	3		children
2119384	September 18, 2021	Michigan	Detroit	18149 W Seven Mile Rd	0	3		children
2118979	September 18, 2021	Illinois	Chicago	9300 block of S Escanaba Ave	0	1		children
2118593	September 17, 2021	Kansas	Lawrence	1500 block of Wedgewood Dr	1	0		children
2118180	September 16, 2021	Oregon	Portland	3800 block of NE 82nd Ave	0	2		children
2117683	September 16, 2021	Massachusetts	Boston	320 Talbot Ave	0	1		children
2118132	September 16, 2021	Pennsylvania	Chester	1516 W 9th St	0	1		children
2117995	September 16, 2021	Michigan	Lansing	1221 W Michigan Ave	2	1		children
2117926	September 15, 2021	Arkansas	Little Rock	1800 block of Nichols Rd	2	0		children
2116971	September 15, 2021	Ohio	Cleveland	E 52nd St and Fleet Ave	0	1		children
2134905	September 15, 2021	Pennsylvania	Philadelphia	3100 block of F St	0	1		children
2117744	September 14, 2021	Nevada	North Las Vegas	3300 block of Civic Center Dr	0	1		children
2116090	September 14, 2021	Georgia	Marietta	925 Whitlock Ave	0	2		children
2115908	September 13, 2021	Georgia	Marietta	925 Whitlock Ave NW	0	2		children
2115174	September 13, 2021	South Carolina	Dillon	SC-57	0	2		children
