"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
268962,"December 23, 2014",California,"Santa Ana","500 block of South Sullivan Street",1,0,N/A
268725,"December 23, 2014",Illinois,Chicago,"600 block of North Homan Avenue",0,1,N/A
267616,"December 23, 2014",Tennessee,Memphis,"Elvis Presley Boulevard and Ledger Road",0,1,N/A
286798,"December 23, 2014",California,"Santa Rosa","Prince Memorial Pathway",0,1,N/A
268622,"December 23, 2014",Wisconsin,Milwaukee,"W Locust St and N 64th St",0,2,N/A
268481,"December 23, 2014",Ohio,Columbus,"Caldwell Pl and Old Leonard Ave",0,2,N/A
268055,"December 23, 2014",Nebraska,Omaha,"26th and Fort Street",0,1,N/A
267639,"December 22, 2014",California,Woodbridge,"Orange St and E Carolina St",0,2,N/A
267153,"December 22, 2014",Connecticut,Bridgeport,"Highland Avenue",0,2,N/A
268394,"December 22, 2014",Florida,Miami,"NW 17th Avenue and 87th Street",0,9,N/A
268282,"December 22, 2014",Michigan,Detroit,"Charlevoix and Philip",1,3,N/A
267418,"December 22, 2014",Texas,Kemp,"Johnson Ranch Rd and Murphy Crossing",0,1,N/A
267721,"December 22, 2014",Illinois,Chicago,"5700 block of South Green Street",0,5,N/A
268113,"December 22, 2014",Illinois,Chicago,"3900 block of West Lake Street",0,1,N/A
268780,"December 21, 2014",Louisiana,Shreveport,"200 block of East 68th Street",0,1,N/A
267238,"December 21, 2014",Alabama,Montgomery,"3800 block of Day Street",1,0,N/A
266716,"December 21, 2014",Illinois,Chicago,"4000 block of South Lake Park Avenue",0,1,N/A
266992,"December 21, 2014",Georgia,Savannah,"800 block  of Crosby Street",0,1,N/A
267111,"December 21, 2014",Virginia,"Newport News","Madison Avenue and 20th Street",0,1,N/A
267426,"December 21, 2014",Nevada,"Las Vegas","3600 block of Elegant Saint Court",1,0,N/A
266449,"December 21, 2014",Ohio,Toledo,"2300 block of Chestnut Street",0,1,N/A
266713,"December 21, 2014",Illinois,Chicago,"3500 block of West Lexington Street",0,2,N/A
266699,"December 21, 2014",Illinois,Chicago,"100 block of East 120th Street",0,1,N/A
266424,"December 21, 2014",Illinois,"Calumet City","600 block of Escanba",1,8,N/A
266874,"December 21, 2014","New York",Buffalo,"200 block of Jewett Avenue",0,1,N/A
268907,"December 20, 2014",Mississippi,Meridian,N/A,0,1,N/A
266174,"December 20, 2014",Illinois,Chicago,"5100 block of South Aberdeen Street",0,1,N/A
266042,"December 20, 2014",Ohio,Dayton,"2770 Miamisburg-Centerville Road",1,0,N/A
266368,"December 20, 2014",Oklahoma,"Oklahoma City","2500 block of N. Moulton",1,0,N/A
266293,"December 19, 2014",Virginia,Manassas,"10100 block of Portsmouth Road",0,3,N/A
266877,"December 19, 2014","New York",Buffalo,"500 block of Grant Street",1,1,N/A
266217,"December 19, 2014",California,Palmdale,"37800 block of Melton Avenue",0,2,N/A
273461,"December 19, 2014",California,"Los Angeles","787 Millbury Avenue",1,0,N/A
266057,"December 19, 2014",Indiana,Elkhart,"300 block of Wagner Avenue",1,0,N/A
266053,"December 19, 2014",Illinois,Chicago,"3500 block of South Rhodes",0,1,N/A
288729,"December 19, 2014",Ohio,Toledo,"Chestnut and Noble",0,1,N/A
265994,"December 19, 2014",Iowa,"Des Moines","501 Holcomb Avenue",0,1,N/A
265212,"December 18, 2014",California,"Willow Creek","State Route 299 and Blue Jay Lane",1,0,N/A
265413,"December 18, 2014",Illinois,Chicago,"2300 block of East 75th Street",0,1,N/A
266558,"December 18, 2014",California,Oakland,"84th Avenue and E Street",0,2,N/A
266609,"December 17, 2014",California,Eureka,"2300 block of 15th Street",1,0,N/A
264882,"December 17, 2014",Illinois,Chicago,"5900 block of South Fairfield Avenue",1,0,N/A
265877,"December 17, 2014",Pennsylvania,Hazleton,"East Second Street and Scott Court",0,1,N/A
265397,"December 17, 2014",Illinois,Chicago,"8900 block of South Exchange Avenue",0,1,N/A
265136,"December 17, 2014",Michigan,Wyoming,"1335 Lee St. SW",0,1,N/A
264886,"December 16, 2014",Illinois,Chicago,"600 block of East 133rd Street",1,0,N/A
264316,"December 16, 2014",Washington,Snohomish,"12400 block of Admiralty Way",0,1,N/A
264863,"December 16, 2014",Tennessee,Chattanooga,"1000 block of North Hawthorne Street",0,2,N/A
264476,"December 16, 2014",Arizona,Phoenix,"Deer Valley Road and Tatum",1,1,N/A
263889,"December 15, 2014","North Carolina",Durham,"3300 block of Dearborn Drive",1,0,N/A
264361,"December 15, 2014",California,Oakland,"8900 block of MacArthur Boulevard",0,1,N/A
265512,"December 15, 2014",Louisiana,"New Orleans","2700 block of Lavender Street",0,1,N/A
263970,"December 15, 2014",Missouri,"Saint Louis","4600 block of Dewey",1,1,N/A
264227,"December 15, 2014",Delaware,Wilmington,"900 block of N. Madison Street",0,1,N/A
264046,"December 15, 2014",Pennsylvania,Glenolden,"600 block of Glenfield Avenue",1,3,N/A
264627,"December 15, 2014",Ohio,Cincinnati,"1900 block of Brinkmeier",0,2,N/A
263556,"December 15, 2014",Pennsylvania,Lansdale,"100 block of West 5th St",7,0,N/A
264453,"December 15, 2014","New York",Brooklyn,"1055 E 45th St",1,2,N/A
264442,"December 14, 2014","New York",Bronx,"East 170th Street",0,1,N/A
265430,"December 14, 2014",Virginia,"Newport News","307 Main St",0,1,N/A
263430,"December 14, 2014",Tennessee,Nashville,"825 Long Hunter Ct",1,1,N/A
263605,"December 14, 2014",California,Whittier,"12700 block of Lambert Road",1,1,N/A
285895,"December 14, 2014",Alabama,"Smiths Station",N/A,0,1,N/A
265665,"December 14, 2014",Illinois,Joliet,"Joliet and McDonough",1,1,N/A
264084,"December 14, 2014",Wisconsin,"Maiden Rock","N887 385th St",1,0,N/A
263376,"December 14, 2014",Florida,Miami,"1311 Northwest 2nd Avenue",1,4,N/A
262713,"December 13, 2014",Illinois,Chicago,"W 63rd St and S State St",1,0,N/A
263759,"December 13, 2014",Tennessee,Munford,"McLaughlin Road and Highway 51 South",0,2,N/A
268701,"December 13, 2014",Florida,Bradenton,"700 block of 12th Avenue West",1,0,N/A
263807,"December 13, 2014","District of Columbia",Washington,"4600 block of 9th St NW",0,1,N/A
263303,"December 13, 2014",Kansas,"Kansas City","800 block of North 70th Terrace",1,1,N/A
262852,"December 12, 2014",Illinois,Chicago,"500 block of North Springfield Avenue",0,2,N/A
262803,"December 12, 2014","New York",Bronx,"Valentine Avenue",0,1,N/A
262222,"December 12, 2014",Illinois,Chicago,"1100 block of South Francisco Avenue",0,1,N/A
262746,"December 12, 2014",Georgia,Columbus,"Southside Ct",0,1,N/A
262202,"December 12, 2014",Oregon,Portland,"717 North Killingsworth Court",0,4,N/A
262341,"December 11, 2014",Pennsylvania,Philadelphia,"4000 block of Creston Street",0,1,N/A
262228,"December 11, 2014",Illinois,Lynwood,"2700 block of Lake Park Drive",1,0,N/A
268688,"December 11, 2014",Florida,Jacksonville,"West 45th and Voorhies Road",0,1,N/A
261994,"December 10, 2014",Florida,Orlando,"2600 block of Renegade Drive",0,1,N/A
262906,"December 10, 2014",Florida,Jacksonville,"13th Street",1,0,N/A
261633,"December 10, 2014",Colorado,Denver,"Cragmore Street",3,0,N/A
261616,"December 10, 2014",Wisconsin,Milwaukee,"6200 block of N. 84 Street",1,0,N/A
262298,"December 10, 2014","District of Columbia",Washington,"22nd St SE and Alabama Ave SE",0,1,N/A
261669,"December 9, 2014",Illinois,Chicago,"2400 block of West Jackson Boulevard",0,2,N/A
261865,"December 9, 2014",Illinois,Chicago,"2900 block of West 25th Place",0,1,N/A
266173,"December 9, 2014",Kentucky,Louisville,N/A,0,1,N/A
261458,"December 9, 2014","West Virginia",Dunbar,"15th St and Myers Ave",0,1,N/A
260644,"December 8, 2014",Florida,"North Miami Beach","1200 block of Northeast 163rd Street",1,1,N/A
261915,"December 8, 2014","South Carolina","Saint Helena Island","600 Seaside Road",0,1,N/A
260921,"December 8, 2014",Illinois,Chicago,"4000 block of West Roosevelt Road",0,1,N/A
260923,"December 8, 2014",Illinois,Chicago,"3000 block of West Roosevelt Road.",0,1,N/A
260694,"December 7, 2014",Ohio,Oakwood,N/A,0,1,N/A
261280,"December 7, 2014",Louisiana,Harvey,"1200 block of Angus Drive",1,0,N/A
260558,"December 7, 2014","New York",Bronx,"White Plains Road and East 213th Street",0,1,N/A
261512,"December 7, 2014",Pennsylvania,Harrisburg,"Reel Street",0,1,N/A
260040,"December 7, 2014",California,Compton,"Bullis Road and Queensdale Street",1,0,N/A
260760,"December 7, 2014",California,"Los Banos","2200 block of San Luis Street",1,0,N/A
260584,"December 7, 2014",Florida,Orlando,"Dunwich Ave",0,2,N/A
260657,"December 6, 2014",Florida,Jacksonville,N/A,0,1,N/A
260175,"December 6, 2014",Missouri,"Saint Louis","100 block of North Sixth Street",0,1,N/A
261071,"December 6, 2014",Alabama,Mobile,"400 block of North Brazier Drive",1,0,N/A
260008,"December 6, 2014","South Dakota","Sioux Falls","5521 E. Arrowhead Parkway",0,1,N/A
260619,"December 6, 2014",Florida,"Fort Pierce","2900 block of Avenue K",0,2,N/A
261117,"December 6, 2014",Florida,"Mary Esther",N/A,0,1,N/A
260142,"December 5, 2014",Missouri,"Saint Louis","900 block of Goodfellow",0,1,N/A
259527,"December 5, 2014",Illinois,Chicago,"7400 block of South Kimbark",0,1,N/A
249041,"December 4, 2014",Georgia,Savannah,"600 block of W. 54th Street",1,0,N/A
227317,"December 4, 2014",Texas,Arlington,"1200 block of Golden View Court",1,0,N/A
259617,"December 4, 2014","New Jersey",Burlington,"300 block of Jones Avenue",0,1,N/A
260137,"December 4, 2014",Indiana,Kokomo,"4500 block of West 1300 South Galveston",1,0,N/A
227469,"December 3, 2014",Indiana,Gary,"1500 block of Burr Street",1,0,N/A
227475,"December 3, 2014",Illinois,Chicago,"600 block of N Mayfield Ave",1,0,N/A
227477,"December 3, 2014",Illinois,Chicago,"10600 block of South State Street",0,1,N/A
227436,"December 3, 2014",California,Atwater,"1898 Bellevue Road",0,1,N/A
284726,"December 2, 2014",Arkansas,Widener,N/A,0,1,N/A
226924,"December 2, 2014",Kentucky,Florence,"7937 Dream St",1,1,N/A
227195,"December 2, 2014",Illinois,Joliet,"400 block of Strong Avenue",2,1,N/A
227311,"December 2, 2014",Arkansas,"Little Rock","75 Westminister Dr.",0,1,N/A
226884,"December 1, 2014","District of Columbia",Washington,"N St NW and 6th St NW",0,2,N/A
226400,"December 1, 2014",Texas,"San Antonio","1300 block of Coldwater Dr.",0,1,N/A
226600,"December 1, 2014",Colorado,Yuma,"S. Albany Street",1,0,N/A
227289,"December 1, 2014",Florida,"Tampa ","4206 Chestwood Court",1,0,N/A
226858,"December 1, 2014",Connecticut,"New Haven","Main and Market Street",0,1,N/A
226496,"November 30, 2014",Texas,Houston,"4702 West Magnum Rd.",0,1,N/A
226566,"November 30, 2014",Virginia,"Newport News","Madison Ave and 34th St",0,2,N/A
226725,"November 30, 2014","North Carolina",Durham,"Seven Oaks Rd",0,1,N/A
227063,"November 30, 2014",Louisiana,Shreveport,"2900 block of Peach Street",1,0,N/A
226661,"November 30, 2014","New York",Syracuse,"1200 block of South Avenue",0,1,N/A
226534,"November 30, 2014",Tennessee,Chattanooga,"2412 East 13th Street ",0,5,N/A
226065,"November 29, 2014",Tennessee,Memphis,"6000 block of Chauncey",0,1,N/A
261576,"November 29, 2014","New Jersey",Linden,"1000 block of Nora Drive",1,0,N/A
226447,"November 29, 2014","South Carolina","Myrtle Beach","10177 N Kings Hwy",1,0,N/A
226474,"November 29, 2014",Louisiana,"New Orleans","400 block of Canal Street",0,1,N/A
226306,"November 29, 2014",Texas,Houston,"4700 block of West Mangum Road",0,1,N/A
226471,"November 29, 2014",Louisiana,"New Orleans","Canal St and Convention Center Blvd",0,1,N/A
226163,"November 29, 2014",Kentucky,Louisville,"600 block of 24th St",1,0,N/A
226210,"November 29, 2014",California,Oakland,"5400 block of Trask Street",1,0,N/A
226212,"November 29, 2014",California,Oakland,"8700 block of International Boulevard",0,1,N/A
226043,"November 29, 2014",Oklahoma,Moore,"100 block of SE Second Street",1,0,N/A
226514,"November 29, 2014",Tennessee,Memphis,"3400 block of Providence Drive ",0,1,N/A
226145,"November 29, 2014",Illinois,Chicago,"1600 block of North Monticello Avenue ",0,1,N/A
225849,"November 28, 2014",Ohio,Columbus,"400 block of South Lane",1,0,N/A
225568,"November 28, 2014",Illinois,Chicago,"3100 block of West 64th Street",1,2,N/A
225860,"November 28, 2014",Virginia,Norfolk,"1000 block of Johnstons Rd. ",0,3,N/A
225481,"November 26, 2014",Georgia,Eatonton,"943 Crooked Creek Dr",0,2,N/A
226225,"November 26, 2014",California,Watsonville,"Ross Avenue and Airport Boulevard",1,0,N/A
225974,"November 26, 2014",Illinois,Mounds,"Blanche St and 2nd St",1,1,N/A
225551,"November 26, 2014",Illinois,Chicago,"1500 block of South Kolin Avenue",0,1,N/A
224965,"November 25, 2014",Pennsylvania,Tamaqua,"Green Street and Anthracite Avenue",0,2,N/A
224886,"November 24, 2014","District of Columbia",Washington,"1300 block of Columbia Rd NW",0,1,N/A
224380,"November 24, 2014","North Carolina",Durham,"Morreene Rd",0,1,N/A
225512,"November 24, 2014",Alabama,Montgomery,"500 block of Percy Drive",2,0,N/A
224771,"November 24, 2014",Texas,Atlanta,"400 block of East Thomas Street",1,0,N/A
224836,"November 24, 2014",Delaware,Milton,"501 Palmer St",1,1,N/A
224520,"November 24, 2014",Ohio,Graysville,"Township Rd 565 and State Route 260",1,1,N/A
224488,"November 24, 2014",Florida,"Vero Beach","7900 block of 37th St",0,1,N/A
224014,"November 23, 2014",Utah,Kaysville,"1200 Cooper Street",1,0,N/A
224815,"November 23, 2014",Virginia,Chesapeake,"1400 block of Martin Avenue",0,3,N/A
224362,"November 23, 2014",Virginia,Parksley,"Parksley Road",0,4,N/A
223990,"November 23, 2014",Maryland,Annapolis,"60 College Ave",0,1,N/A
224159,"November 23, 2014",Texas,Azle,"400 block of Calhoun Bend",0,2,N/A
224435,"November 23, 2014",Florida,Orlando,"N Powers Dr and W Livingston St",1,0,N/A
224303,"November 23, 2014",Connecticut,"New Haven","Ann and West Street",0,1,N/A
224378,"November 23, 2014",Illinois,Chicago,"300 block of East 53rd Street",0,1,N/A
224465,"November 23, 2014",Pennsylvania,Philadelphia,"2300 block of North Fawn Street",0,2,N/A
224054,"November 23, 2014",Delaware,Wilmington,"West 28th Street",0,1,N/A
224497,"November 23, 2014",Florida,"Riviera Beach","1000 block of West 30th Street",0,1,N/A
223922,"November 22, 2014",Illinois,Chicago,"1200 block of S Independence Blvd",0,1,N/A
223651,"November 22, 2014",Ohio,Cleveland,"1443 E 92nd St",4,1,N/A
223705,"November 22, 2014",Ohio,Cleveland,"1910 West Boulevard",1,0,N/A
223888,"November 22, 2014",Indiana,"Fort Wayne","6000 block of Bunt Drive",0,1,N/A
224299,"November 22, 2014",Connecticut,"New Haven","43 Orchard Street",0,1,N/A
226119,"November 22, 2014",Minnesota,Woodbury,"4000 block of Salem Drive",0,1,N/A
223996,"November 22, 2014",Georgia,Savannah,"2200 block of Vicksburg Drive",1,0,N/A
223811,"November 22, 2014",Illinois,Chicago,"6900 block of South Artesian Avenue",0,2,N/A
224601,"November 21, 2014",Georgia,Byron,"1874 Bible Camp Road",0,1,N/A
223985,"November 21, 2014","New York",Bronx,"Wade Square and Oak Tree Place",0,1,N/A
223597,"November 20, 2014",Indiana,Indianapolis,"9000 block of Briergate Court",2,0,N/A
223378,"November 20, 2014",Florida,"Miami Gardens","3301 NW 183rd St",1,1,N/A
222932,"November 20, 2014","New Jersey",Tabernacle,"Holly Park Drive",4,0,N/A
223874,"November 19, 2014",Oklahoma,Hartshorne,"Lynnwood Rd",0,1,N/A
222671,"November 19, 2014",Tennessee,Knoxville,"4000 block of Catalpa Avenue",0,1,N/A
222841,"November 19, 2014","New Mexico",Albuquerque,"Central and 57th Street",1,0,N/A
223059,"November 19, 2014",Missouri,"Saint Louis","Etzel and Skinker",1,0,N/A
222580,"November 18, 2014",Georgia,"Stone Mountain","900 block of Millard Road",1,0,N/A
223662,"November 18, 2014",Alabama,"Bon Air","400 block of Front Street",0,1,N/A
221846,"November 17, 2014",Ohio,Toledo,"1703 hundred block of Mulberry St",0,2,N/A
222209,"November 17, 2014",Kentucky,Louisville,"3000 block of Indian Lake Drive",0,1,N/A
222306,"November 17, 2014",Illinois,Chicago,"6400 block of South Dorchester ",0,1,N/A
222115,"November 17, 2014",Pennsylvania,Sheraden,"2700 block of Glenmawr Avenue",2,1,N/A
222523,"November 16, 2014",Louisiana,Crowley,"500 block of E 15th St",0,2,N/A
221815,"November 16, 2014",Illinois,Chicago,"7100 block of South Carpenter",0,1,N/A
222162,"November 16, 2014",Maine,Oxford,"Gladys Lane",0,1,N/A
221920,"November 16, 2014",Colorado,Clifton,"3200 block of E Rood Circle",1,0,N/A
221463,"November 16, 2014",Virginia,Woodbridge,"13400 block of Keating Drive",1,1,N/A
221747,"November 16, 2014",Kentucky,Lexington,"500 block of Judy Lane",0,1,N/A
221489,"November 16, 2014",Illinois,Chicago,"1700 block of West 47th Street",0,2,N/A
222065,"November 16, 2014",Florida,Leesburg,"Church Street",0,2,N/A
221093,"November 15, 2014","New Mexico",Hobbs,"500 block E. Sanger",1,0,N/A
222276,"November 15, 2014",Idaho,"Twin Falls","2843 E 3500 N",3,0,N/A
221459,"November 15, 2014",Texas,"San Antonio","7600 block of Oak Chase",0,2,N/A
221745,"November 15, 2014",Oklahoma,Velma,N/A,0,1,N/A
222548,"November 15, 2014",Alabama,Mobile,"300 block of Tuttle Avenue",0,1,N/A
222137,"November 15, 2014",Alabama,"Rainbow City","Sutton Bridge Road ",0,1,N/A
221692,"November 15, 2014",Texas,Houston,"12600 block of Atwood Grove Lane",2,0,N/A
221941,"November 15, 2014",Virginia,Danville,"Abbott Street",0,1,N/A
221080,"November 15, 2014",Connecticut,Hartford,"Blue Hills Avenue",0,1,N/A
221530,"November 15, 2014",Illinois,Chicago,"7300 block of South Stony Island Avenue",0,1,N/A
221536,"November 15, 2014",Illinois,Chicago,"5700 block of South Marshfield Avenue",0,2,N/A
221161,"November 14, 2014","North Carolina",Raleigh,"1309 Corporation Parkway",1,0,N/A
221048,"November 14, 2014",Ohio,Toledo,"3100 block of North Ontario Street",1,0,N/A
221620,"November 14, 2014",Louisiana,"New Orleans","1800 block of St. Roch Avenue",0,2,N/A
221401,"November 14, 2014",Delaware,Wilmington,"700 N Monroe St",0,1,N/A
221983,"November 14, 2014","North Carolina",Charlotte,"7000 block of Lawyers Road",0,1,N/A
220978,"November 13, 2014",Colorado,Evans,"2400 block of Marina Street",2,1,N/A
220372,"November 13, 2014",Minnesota,Wadena,"39573 615th Ave",1,0,N/A
220844,"November 13, 2014",Michigan,Detroit,"14200 block of Hubbell",0,3,N/A
221101,"November 13, 2014","New York",Brooklyn,"Albany Avenue and Midwood Street",0,1,N/A
220516,"November 12, 2014",Virginia,Norfolk,"415 Middlesex Street",1,0,N/A
219918,"November 12, 2014",Missouri,"Saint Louis","4000 block of Cora",1,0,N/A
2104736,"November 12, 2014",Texas,Houston,"2600 block of Whitinham Dr",1,0,N/A
219517,"November 12, 2014",Ohio,Dayton,"300 block of Edison Street",0,1,N/A
219533,"November 12, 2014",Indiana,Gary,"40th Avenue and Pierce Street",2,0,N/A
220429,"November 12, 2014",Georgia,Columbus,"Evergreen and Bowman Street",0,1,N/A
220470,"November 12, 2014",Tennessee,Brownsville,"966 Norris Street",1,0,N/A
307808,"November 11, 2014",Massachusetts,Worcester,"Henderson Avenue",0,1,N/A
219465,"November 11, 2014","North Carolina",Fayetteville,"2800 block of Bardolino Drive",0,1,N/A
219175,"November 11, 2014",Florida,Miami,"Northwest 5th Avenue and 57th Street",0,2,N/A
220179,"November 11, 2014",California,"San Bernardino","2936 N. Loma Drive ",1,2,N/A
219869,"November 11, 2014",Missouri,"Saint Louis","4500 block of McMillian",0,1,N/A
219957,"November 11, 2014",Indiana,Evansville,"2700 block of Oakley",0,1,N/A
218923,"November 10, 2014",California,"Los Angeles","5300 block of Ithaca Avenue",0,1,N/A
219969,"November 10, 2014",Ohio,Cleveland,"5500 block of Mound Ave",0,1,N/A
218694,"November 10, 2014",Texas,Duncanville,"700 block of Wren Ave",1,0,N/A
220102,"November 10, 2014","District of Columbia",Washington,"Naylor Rd SE and Alabama Ave SE",0,1,N/A
219242,"November 10, 2014",Georgia,Hephzibah,"Matthew Court and Ethan Way",2,1,N/A
219287,"November 10, 2014",Florida,Sanford,"South Summerlin Avenue and McKay Boulevard",0,2,N/A
218887,"November 10, 2014",Virginia,Woodbridge,"Oakwood Drive",1,0,N/A
217686,"November 9, 2014",Ohio,Columbus,"179 Wilson Ave",0,1,N/A
218567,"November 9, 2014",Florida,"Miami Gardens","2100 block of NW 22 Avenue",0,1,N/A
218532,"November 9, 2014","North Carolina",Charlotte,"Clanton Road",0,1,N/A
218072,"November 9, 2014",Louisiana,"New Orleans","Roman and Second",0,1,N/A
218722,"November 9, 2014",Virginia,Norfolk,"200 block of Hough Avenue",1,0,N/A
218108,"November 9, 2014",Ohio,Cleveland,"13301 Eaglesmere Ave",0,1,N/A
219315,"November 9, 2014",Colorado,Pueblo,"600 block of East Arroyo Avenue",0,2,N/A
217476,"November 8, 2014",Illinois,Chicago,"5600 block of S Ashland",0,1,N/A
218877,"November 8, 2014","North Dakota",Butte,"ND 53",1,0,N/A
217869,"November 8, 2014",Delaware,Wilmington,"24th and N. Tatnall Street",0,2,N/A
217434,"November 8, 2014",Ohio,Toledo,"Easterly Court and Artis Place",0,3,N/A
218634,"November 8, 2014","North Carolina",Williamston,"103 Leggett's Lane ",0,2,N/A
218026,"November 8, 2014",California,Sacramento,"4300 block of Galbrath Drive",1,0,N/A
219195,"November 8, 2014",Maryland,Keedysville,"Dogstreet Road",0,1,N/A
218408,"November 8, 2014",Missouri,"Saint Louis","Iowa and Magnolia",0,2,N/A
278440,"November 7, 2014",Indiana,Gary,"Ninth Avenue and Hanley Street",0,1,N/A
216984,"November 7, 2014",Illinois,Chicago,"7000 block of South Aberdeen Street ",0,3,N/A
217712,"November 7, 2014",Indiana,"South Bend","1300 block of East Dayton Street",0,2,N/A
217409,"November 7, 2014",Illinois,Chicago,"10400 block of South Bensley Avenue",1,0,N/A
217543,"November 7, 2014",California,Richmond,"300 block of Market Street",1,0,N/A
217622,"November 7, 2014",Michigan,Lansing,"Ada Street",1,0,N/A
221064,"November 7, 2014",Minnesota,Onamia,"280th Street",1,0,N/A
218206,"November 7, 2014",California,"Santa Ana","400 block of N. Laurel Street",0,1,N/A
216712,"November 6, 2014",Illinois,Chicago,"1500 block of East 69th Street",0,1,N/A
216700,"November 6, 2014",Indiana,Elkhart,"500 block of West Lexington Avenue",0,1,N/A
217747,"November 6, 2014",Alabama,Huntsville,"Lincoya Drive and Windemere Drive",0,1,N/A
216741,"November 5, 2014",Florida,Miami,"13000 block of NW 22nd Ave",0,2,N/A
217535,"November 5, 2014",Pennsylvania,Philadelphia,"South 66th Street",0,1,N/A
282152,"November 5, 2014",Pennsylvania,Philadelphia,"S 66th St and Grays Ave",0,1,N/A
217215,"November 5, 2014",Massachusetts,Boston,"274 Main St",1,1,N/A
217219,"November 5, 2014",Missouri,"Saint Louis","1800 block of Market Street",0,3,N/A
217554,"November 5, 2014","New York",Syracuse,"400 block of Beattie Street",0,2,N/A
216112,"November 5, 2014",Colorado,Pueblo,"2200 block of East 11th Street",1,0,N/A
216555,"November 4, 2014",California,Richmond,"15th St and Coalinga Ave",0,3,N/A
216551,"November 4, 2014",California,Richmond,"McBryde and 28th ",0,1,N/A
215607,"November 4, 2014",Virginia,Portsmouth,"400 block of Weston Street",1,0,N/A
215890,"November 4, 2014",California,"San Jose","Almaden Road",1,1,N/A
217237,"November 3, 2014",Connecticut,Bridgeport,"Stratford and Newfield Avenues",0,1,N/A
215851,"November 2, 2014",Arkansas,"North Little Rock","E 46th St and Primrose St",0,1,N/A
214642,"November 2, 2014",Illinois,Chicago,"LeMonye Street and Parkside Avenue",0,1,N/A
214668,"November 2, 2014",Illinois,Chicago,"11800 block of South Eggleston Avenue",0,2,N/A
214560,"November 2, 2014",Illinois,"Ford Heights","1500 block of Park Lane ",2,0,N/A
